Sample,Label ID,Rain Trt,Disp Trt,Soil,CarbonSource,Final,
59,SSR3,reduced,Sterile ,sand,D-Galactonic Acid gamma-Lactone,0.002710027,
59,SSR3,reduced,Sterile ,sand,D-Galacturonic Acid ,0,
59,SSR3,reduced,Sterile ,sand,2-Hydroxy Benzoic Acid,0,
59,SSR3,reduced,Sterile ,sand,4-Hydroxy Benzoic Acid,0.000596659,
59,SSR3,reduced,Sterile ,sand,gamma-Hydroxybutyric Acid,0.181063123,
59,SSR3,reduced,Sterile ,sand,Itaconic Acid,0.070964247,
59,SSR3,reduced,Sterile ,sand,alpha-Ketobutyric Acid,0.009157509,
59,SSR3,reduced,Sterile ,sand,D-malic Acid,0,
59,SSR3,reduced,Sterile ,sand,L-Arginine,0.012658228,
59,SSR3,reduced,Sterile ,sand,L-Asparagine,0,
59,SSR3,reduced,Sterile ,sand,L-Phenylalanine,0,
59,SSR3,reduced,Sterile ,sand,L-Serine,0.20597166,
59,SSR3,reduced,Sterile ,sand,L-Theronine,0,
59,SSR3,reduced,Sterile ,sand,Glycyl-L-Glutamic Acid,0.002554278,
59,SSR3,reduced,Sterile ,sand,Phenylethyl-amine,0.000615006,
59,SSR3,reduced,Sterile ,sand,Putrescine,0.002421308,
60,SSR4,reduced,Sterile ,sand,water,0,
60,SSR4,reduced,Sterile ,sand,pyruvic acid methyl ester,0.011979823,
60,SSR4,reduced,Sterile ,sand,Tween 40,0,
60,SSR4,reduced,Sterile ,sand,Twen 80,0.148238153,
60,SSR4,reduced,Sterile ,sand,alpha-cyclodextrin,0,
60,SSR4,reduced,Sterile ,sand,glycogen,0.450189155,
60,SSR4,reduced,Sterile ,sand,D-Cellobiose,0,
60,SSR4,reduced,Sterile ,sand,alpha-D-Lactose,0,
60,SSR4,reduced,Sterile ,sand,Beta-Methyl-D-Glucoside,0.218076285,
60,SSR4,reduced,Sterile ,sand,D-xylose,0,
60,SSR4,reduced,Sterile ,sand,i-Erythritol,0.248730964,
60,SSR4,reduced,Sterile ,sand,D-Mannitol,0.196564885,
60,SSR4,reduced,Sterile ,sand,N-Acetyl-D-Glucosamine,0,
60,SSR4,reduced,Sterile ,sand,D-Glucosaminic Acid,0,
60,SSR4,reduced,Sterile ,sand,Glucose-1-Phosphate,0,
60,SSR4,reduced,Sterile ,sand,"D,L-alpha-Glycerol-Phosphate",0,
60,SSR4,reduced,Sterile ,sand,D-Galactonic Acid gamma-Lactone,0,
60,SSR4,reduced,Sterile ,sand,D-Galacturonic Acid ,0,
60,SSR4,reduced,Sterile ,sand,2-Hydroxy Benzoic Acid,0,
60,SSR4,reduced,Sterile ,sand,4-Hydroxy Benzoic Acid,0,
60,SSR4,reduced,Sterile ,sand,gamma-Hydroxybutyric Acid,0.024487472,
60,SSR4,reduced,Sterile ,sand,Itaconic Acid,0,
60,SSR4,reduced,Sterile ,sand,alpha-Ketobutyric Acid,0,
60,SSR4,reduced,Sterile ,sand,D-malic Acid,0,
60,SSR4,reduced,Sterile ,sand,L-Arginine,0,
60,SSR4,reduced,Sterile ,sand,L-Asparagine,0.090587045,
60,SSR4,reduced,Sterile ,sand,L-Phenylalanine,0.021101993,
60,SSR4,reduced,Sterile ,sand,L-Serine,0,
60,SSR4,reduced,Sterile ,sand,L-Theronine,0,
60,SSR4,reduced,Sterile ,sand,Glycyl-L-Glutamic Acid,0.278364116,
60,SSR4,reduced,Sterile ,sand,Phenylethyl-amine,0,
60,SSR4,reduced,Sterile ,sand,Putrescine,0,
61,SSR5,reduced,Sterile ,sand,water,0,
61,SSR5,reduced,Sterile ,sand,pyruvic acid methyl ester,0.009202454,
61,SSR5,reduced,Sterile ,sand,Tween 40,0.008917197,
61,SSR5,reduced,Sterile ,sand,Twen 80,0.014201183,
61,SSR5,reduced,Sterile ,sand,alpha-cyclodextrin,0.001197605,
61,SSR5,reduced,Sterile ,sand,glycogen,0.016564417,
61,SSR5,reduced,Sterile ,sand,D-Cellobiose,0.028571429,
61,SSR5,reduced,Sterile ,sand,alpha-D-Lactose,0,
61,SSR5,reduced,Sterile ,sand,Beta-Methyl-D-Glucoside,0,
61,SSR5,reduced,Sterile ,sand,D-xylose,0,
61,SSR5,reduced,Sterile ,sand,i-Erythritol,0.001851852,
61,SSR5,reduced,Sterile ,sand,D-Mannitol,0,
61,SSR5,reduced,Sterile ,sand,N-Acetyl-D-Glucosamine,0.000598802,
61,SSR5,reduced,Sterile ,sand,D-Glucosaminic Acid,0.001265823,
61,SSR5,reduced,Sterile ,sand,Glucose-1-Phosphate,0,
61,SSR5,reduced,Sterile ,sand,"D,L-alpha-Glycerol-Phosphate",0,
61,SSR5,reduced,Sterile ,sand,D-Galactonic Acid gamma-Lactone,0.001360544,
61,SSR5,reduced,Sterile ,sand,D-Galacturonic Acid ,0,
61,SSR5,reduced,Sterile ,sand,2-Hydroxy Benzoic Acid,0,
61,SSR5,reduced,Sterile ,sand,4-Hydroxy Benzoic Acid,0,
61,SSR5,reduced,Sterile ,sand,gamma-Hydroxybutyric Acid,0.014444444,
61,SSR5,reduced,Sterile ,sand,Itaconic Acid,0.002717391,
61,SSR5,reduced,Sterile ,sand,alpha-Ketobutyric Acid,0,
61,SSR5,reduced,Sterile ,sand,D-malic Acid,0,
61,SSR5,reduced,Sterile ,sand,L-Arginine,0,
61,SSR5,reduced,Sterile ,sand,L-Asparagine,0,
61,SSR5,reduced,Sterile ,sand,L-Phenylalanine,0,
61,SSR5,reduced,Sterile ,sand,L-Serine,0,
61,SSR5,reduced,Sterile ,sand,L-Theronine,0,
61,SSR5,reduced,Sterile ,sand,Glycyl-L-Glutamic Acid,0.008974359,
61,SSR5,reduced,Sterile ,sand,Phenylethyl-amine,0,
61,SSR5,reduced,Sterile ,sand,Putrescine,0,
62,SSR6,reduced,Sterile ,sand,water,0,
62,SSR6,reduced,Sterile ,sand,pyruvic acid methyl ester,0.228945727,
62,SSR6,reduced,Sterile ,sand,Tween 40,0.091380428,
62,SSR6,reduced,Sterile ,sand,Twen 80,0.101623572,
62,SSR6,reduced,Sterile ,sand,alpha-cyclodextrin,0.178332319,
62,SSR6,reduced,Sterile ,sand,glycogen,0.01996257,
62,SSR6,reduced,Sterile ,sand,D-Cellobiose,0.052631579,
62,SSR6,reduced,Sterile ,sand,alpha-D-Lactose,0.376892877,
62,SSR6,reduced,Sterile ,sand,Beta-Methyl-D-Glucoside,0,
62,SSR6,reduced,Sterile ,sand,D-xylose,0,
62,SSR6,reduced,Sterile ,sand,i-Erythritol,0.231638418,
62,SSR6,reduced,Sterile ,sand,D-Mannitol,0.285376242,
62,SSR6,reduced,Sterile ,sand,N-Acetyl-D-Glucosamine,0.370054778,
62,SSR6,reduced,Sterile ,sand,D-Glucosaminic Acid,0.044430135,
62,SSR6,reduced,Sterile ,sand,Glucose-1-Phosphate,0.213333333,
62,SSR6,reduced,Sterile ,sand,"D,L-alpha-Glycerol-Phosphate",0,
62,SSR6,reduced,Sterile ,sand,D-Galactonic Acid gamma-Lactone,0,
62,SSR6,reduced,Sterile ,sand,D-Galacturonic Acid ,0,
62,SSR6,reduced,Sterile ,sand,2-Hydroxy Benzoic Acid,0,
62,SSR6,reduced,Sterile ,sand,4-Hydroxy Benzoic Acid,0,
62,SSR6,reduced,Sterile ,sand,gamma-Hydroxybutyric Acid,0.0642978,
62,SSR6,reduced,Sterile ,sand,Itaconic Acid,0.012686156,
62,SSR6,reduced,Sterile ,sand,alpha-Ketobutyric Acid,0.2417154,
62,SSR6,reduced,Sterile ,sand,D-malic Acid,0.099805574,
62,SSR6,reduced,Sterile ,sand,L-Arginine,0,
62,SSR6,reduced,Sterile ,sand,L-Asparagine,0,
62,SSR6,reduced,Sterile ,sand,L-Phenylalanine,0.001160766,
62,SSR6,reduced,Sterile ,sand,L-Serine,0,
62,SSR6,reduced,Sterile ,sand,L-Theronine,0,
62,SSR6,reduced,Sterile ,sand,Glycyl-L-Glutamic Acid,0.110893673,
62,SSR6,reduced,Sterile ,sand,Phenylethyl-amine,0,
62,SSR6,reduced,Sterile ,sand,Putrescine,0,
63,SSR7,reduced,Sterile ,sand,water,0,
63,SSR7,reduced,Sterile ,sand,pyruvic acid methyl ester,0.097273854,
63,SSR7,reduced,Sterile ,sand,Tween 40,0.04954955,
63,SSR7,reduced,Sterile ,sand,Twen 80,0.094982079,
63,SSR7,reduced,Sterile ,sand,alpha-cyclodextrin,0.00120919,
63,SSR7,reduced,Sterile ,sand,glycogen,0.029120198,
63,SSR7,reduced,Sterile ,sand,D-Cellobiose,0.173677885,
63,SSR7,reduced,Sterile ,sand,alpha-D-Lactose,0.421404682,
63,SSR7,reduced,Sterile ,sand,Beta-Methyl-D-Glucoside,0.000810373,
63,SSR7,reduced,Sterile ,sand,D-xylose,0,
63,SSR7,reduced,Sterile ,sand,i-Erythritol,0,
63,SSR7,reduced,Sterile ,sand,D-Mannitol,0.949152542,
63,SSR7,reduced,Sterile ,sand,N-Acetyl-D-Glucosamine,0.538694075,
63,SSR7,reduced,Sterile ,sand,D-Glucosaminic Acid,0.007033248,
63,SSR7,reduced,Sterile ,sand,Glucose-1-Phosphate,0,
63,SSR7,reduced,Sterile ,sand,"D,L-alpha-Glycerol-Phosphate",0,
63,SSR7,reduced,Sterile ,sand,D-Galactonic Acid gamma-Lactone,0,
63,SSR7,reduced,Sterile ,sand,D-Galacturonic Acid ,0,
63,SSR7,reduced,Sterile ,sand,2-Hydroxy Benzoic Acid,0,
63,SSR7,reduced,Sterile ,sand,4-Hydroxy Benzoic Acid,0,
63,SSR7,reduced,Sterile ,sand,gamma-Hydroxybutyric Acid,0.055493274,
63,SSR7,reduced,Sterile ,sand,Itaconic Acid,0.00877193,
63,SSR7,reduced,Sterile ,sand,alpha-Ketobutyric Acid,0,
63,SSR7,reduced,Sterile ,sand,D-malic Acid,0.014800515,
63,SSR7,reduced,Sterile ,sand,L-Arginine,0,
63,SSR7,reduced,Sterile ,sand,L-Asparagine,0.344810379,
63,SSR7,reduced,Sterile ,sand,L-Phenylalanine,0.001730104,
63,SSR7,reduced,Sterile ,sand,L-Serine,0,
63,SSR7,reduced,Sterile ,sand,L-Theronine,0.034816248,
63,SSR7,reduced,Sterile ,sand,Glycyl-L-Glutamic Acid,0.001295337,
63,SSR7,reduced,Sterile ,sand,Phenylethyl-amine,0,
63,SSR7,reduced,Sterile ,sand,Putrescine,0.002487562,
64,SSR8,reduced,Sterile ,sand,water,0,
64,SSR8,reduced,Sterile ,sand,pyruvic acid methyl ester,0.082934354,
64,SSR8,reduced,Sterile ,sand,Tween 40,0.128516681,
64,SSR8,reduced,Sterile ,sand,Twen 80,0.189410314,
64,SSR8,reduced,Sterile ,sand,alpha-cyclodextrin,0.007879932,
64,SSR8,reduced,Sterile ,sand,glycogen,0.009292039,
64,SSR8,reduced,Sterile ,sand,D-Cellobiose,0.167491844,
64,SSR8,reduced,Sterile ,sand,alpha-D-Lactose,0,
64,SSR8,reduced,Sterile ,sand,Beta-Methyl-D-Glucoside,0.001200961,
64,SSR8,reduced,Sterile ,sand,D-xylose,0,
64,SSR8,reduced,Sterile ,sand,i-Erythritol,0,
64,SSR8,reduced,Sterile ,sand,D-Mannitol,0.429075545,
64,SSR8,reduced,Sterile ,sand,N-Acetyl-D-Glucosamine,0.232248715,
64,SSR8,reduced,Sterile ,sand,D-Glucosaminic Acid,0.058946784,
64,SSR8,reduced,Sterile ,sand,Glucose-1-Phosphate,0.16,
64,SSR8,reduced,Sterile ,sand,"D,L-alpha-Glycerol-Phosphate",0.148531192,
64,SSR8,reduced,Sterile ,sand,D-Galactonic Acid gamma-Lactone,0.127333421,
64,SSR8,reduced,Sterile ,sand,D-Galacturonic Acid ,0.012654719,
64,SSR8,reduced,Sterile ,sand,2-Hydroxy Benzoic Acid,0,
64,SSR8,reduced,Sterile ,sand,4-Hydroxy Benzoic Acid,0.004194128,
64,SSR8,reduced,Sterile ,sand,gamma-Hydroxybutyric Acid,0.00250139,
64,SSR8,reduced,Sterile ,sand,Itaconic Acid,0.044661346,
64,SSR8,reduced,Sterile ,sand,alpha-Ketobutyric Acid,0,
64,SSR8,reduced,Sterile ,sand,D-malic Acid,0.108896506,
64,SSR8,reduced,Sterile ,sand,L-Arginine,0.024880889,
64,SSR8,reduced,Sterile ,sand,L-Asparagine,0.108677791,
64,SSR8,reduced,Sterile ,sand,L-Phenylalanine,0.01572327,
64,SSR8,reduced,Sterile ,sand,L-Serine,0.016418676,
64,SSR8,reduced,Sterile ,sand,L-Theronine,0.013822688,
64,SSR8,reduced,Sterile ,sand,Glycyl-L-Glutamic Acid,0.040910457,
64,SSR8,reduced,Sterile ,sand,Phenylethyl-amine,0,
64,SSR8,reduced,Sterile ,sand,Putrescine,0.036019536,
77,C1_t0,ambient,t0,clay,water,0,
77,C1_t0,ambient,t0,clay,pyruvic acid methyl ester,0.424447174,
77,C1_t0,ambient,t0,clay,Tween 40,0.013392857,
77,C1_t0,ambient,t0,clay,Twen 80,0.845379147,
77,C1_t0,ambient,t0,clay,alpha-cyclodextrin,0.377697842,
77,C1_t0,ambient,t0,clay,glycogen,0.122235872,
77,C1_t0,ambient,t0,clay,D-Cellobiose,0.346841478,
77,C1_t0,ambient,t0,clay,alpha-D-Lactose,0.778207965,
77,C1_t0,ambient,t0,clay,Beta-Methyl-D-Glucoside,0,
77,C1_t0,ambient,t0,clay,D-xylose,0.168404588,
77,C1_t0,ambient,t0,clay,i-Erythritol,0.146477132,
77,C1_t0,ambient,t0,clay,D-Mannitol,0.746492049,
77,C1_t0,ambient,t0,clay,N-Acetyl-D-Glucosamine,0.997002398,
77,C1_t0,ambient,t0,clay,D-Glucosaminic Acid,0.001901141,
77,C1_t0,ambient,t0,clay,Glucose-1-Phosphate,0.046666667,
77,C1_t0,ambient,t0,clay,"D,L-alpha-Glycerol-Phosphate",0.022988506,
77,C1_t0,ambient,t0,clay,D-Galactonic Acid gamma-Lactone,0.017711172,
77,C1_t0,ambient,t0,clay,D-Galacturonic Acid ,0.001889169,
77,C1_t0,ambient,t0,clay,2-Hydroxy Benzoic Acid,0,
77,C1_t0,ambient,t0,clay,4-Hydroxy Benzoic Acid,0,
77,C1_t0,ambient,t0,clay,gamma-Hydroxybutyric Acid,0,
77,C1_t0,ambient,t0,clay,Itaconic Acid,0.005440696,
77,C1_t0,ambient,t0,clay,alpha-Ketobutyric Acid,0.05204461,
77,C1_t0,ambient,t0,clay,D-malic Acid,0.240433673,
77,C1_t0,ambient,t0,clay,L-Arginine,0.842690678,
77,C1_t0,ambient,t0,clay,L-Asparagine,0.17839445,
77,C1_t0,ambient,t0,clay,L-Phenylalanine,0,
77,C1_t0,ambient,t0,clay,L-Serine,0,
77,C1_t0,ambient,t0,clay,L-Theronine,0,
77,C1_t0,ambient,t0,clay,Glycyl-L-Glutamic Acid,0.273427471,
77,C1_t0,ambient,t0,clay,Phenylethyl-amine,0,
77,C1_t0,ambient,t0,clay,Putrescine,0,
78,C2_t0,ambient,t0,clay,water,0,
78,C2_t0,ambient,t0,clay,pyruvic acid methyl ester,0.065142065,
78,C2_t0,ambient,t0,clay,Tween 40,0,
78,C2_t0,ambient,t0,clay,Twen 80,0.717232202,
78,C2_t0,ambient,t0,clay,alpha-cyclodextrin,1.120701281,
78,C2_t0,ambient,t0,clay,glycogen,1.058905059,
78,C2_t0,ambient,t0,clay,D-Cellobiose,0.823174816,
78,C2_t0,ambient,t0,clay,alpha-D-Lactose,1.181762169,
78,C2_t0,ambient,t0,clay,Beta-Methyl-D-Glucoside,0.755409219,
78,C2_t0,ambient,t0,clay,D-xylose,0.100403924,
78,C2_t0,ambient,t0,clay,i-Erythritol,0.336357292,
78,C2_t0,ambient,t0,clay,D-Mannitol,0.161290323,
78,C2_t0,ambient,t0,clay,N-Acetyl-D-Glucosamine,1.408631153,
78,C2_t0,ambient,t0,clay,D-Glucosaminic Acid,1.093323762,
78,C2_t0,ambient,t0,clay,Glucose-1-Phosphate,0.82,
78,C2_t0,ambient,t0,clay,"D,L-alpha-Glycerol-Phosphate",0,
78,C2_t0,ambient,t0,clay,D-Galactonic Acid gamma-Lactone,0.864380359,
78,C2_t0,ambient,t0,clay,D-Galacturonic Acid ,0.620812545,
78,C2_t0,ambient,t0,clay,2-Hydroxy Benzoic Acid,0,
78,C2_t0,ambient,t0,clay,4-Hydroxy Benzoic Acid,0.055293324,
78,C2_t0,ambient,t0,clay,gamma-Hydroxybutyric Acid,0,
78,C2_t0,ambient,t0,clay,Itaconic Acid,0,
78,C2_t0,ambient,t0,clay,alpha-Ketobutyric Acid,0,
78,C2_t0,ambient,t0,clay,D-malic Acid,0,
78,C2_t0,ambient,t0,clay,L-Arginine,0,
78,C2_t0,ambient,t0,clay,L-Asparagine,0.990725586,
78,C2_t0,ambient,t0,clay,L-Phenylalanine,0,
78,C2_t0,ambient,t0,clay,L-Serine,0,
78,C2_t0,ambient,t0,clay,L-Theronine,0.470451912,
78,C2_t0,ambient,t0,clay,Glycyl-L-Glutamic Acid,1.199563001,
78,C2_t0,ambient,t0,clay,Phenylethyl-amine,0,
78,C2_t0,ambient,t0,clay,Putrescine,1.353870458,
79,C3_t0,ambient,t0,clay,water,0,
79,C3_t0,ambient,t0,clay,pyruvic acid methyl ester,0.63726095,
79,C3_t0,ambient,t0,clay,Tween 40,1.068545804,
79,C3_t0,ambient,t0,clay,Twen 80,1.06246282,
79,C3_t0,ambient,t0,clay,alpha-cyclodextrin,0.921733895,
79,C3_t0,ambient,t0,clay,glycogen,1.237507711,
79,C3_t0,ambient,t0,clay,D-Cellobiose,0.867145422,
79,C3_t0,ambient,t0,clay,alpha-D-Lactose,1.161576902,
79,C3_t0,ambient,t0,clay,Beta-Methyl-D-Glucoside,1.219178082,
79,C3_t0,ambient,t0,clay,D-xylose,0.985347985,
79,C3_t0,ambient,t0,clay,i-Erythritol,1.388578523,
79,C3_t0,ambient,t0,clay,D-Mannitol,0.877991553,
79,C3_t0,ambient,t0,clay,N-Acetyl-D-Glucosamine,1.195665262,
79,C3_t0,ambient,t0,clay,D-Glucosaminic Acid,0.014003819,
79,C3_t0,ambient,t0,clay,Glucose-1-Phosphate,4.613333333,
79,C3_t0,ambient,t0,clay,"D,L-alpha-Glycerol-Phosphate",0.211143695,
79,C3_t0,ambient,t0,clay,D-Galactonic Acid gamma-Lactone,0.059548255,
79,C3_t0,ambient,t0,clay,D-Galacturonic Acid ,0.401644529,
79,C3_t0,ambient,t0,clay,2-Hydroxy Benzoic Acid,0,
79,C3_t0,ambient,t0,clay,4-Hydroxy Benzoic Acid,0.991571343,
79,C3_t0,ambient,t0,clay,gamma-Hydroxybutyric Acid,0.959798995,
79,C3_t0,ambient,t0,clay,Itaconic Acid,0.4620426,
79,C3_t0,ambient,t0,clay,alpha-Ketobutyric Acid,0.911487759,
79,C3_t0,ambient,t0,clay,D-malic Acid,0.608584241,
79,C3_t0,ambient,t0,clay,L-Arginine,0.954811271,
79,C3_t0,ambient,t0,clay,L-Asparagine,0.913973148,
79,C3_t0,ambient,t0,clay,L-Phenylalanine,0.068925905,
79,C3_t0,ambient,t0,clay,L-Serine,1.191738909,
79,C3_t0,ambient,t0,clay,L-Theronine,0.694524496,
79,C3_t0,ambient,t0,clay,Glycyl-L-Glutamic Acid,0.856866538,
79,C3_t0,ambient,t0,clay,Phenylethyl-amine,0.942892613,
79,C3_t0,ambient,t0,clay,Putrescine,0,
80,S1_t0,ambient,t0,sand,water,0,
80,S1_t0,ambient,t0,sand,pyruvic acid methyl ester,0.625612745,
80,S1_t0,ambient,t0,sand,Tween 40,0.053435115,
80,S1_t0,ambient,t0,sand,Twen 80,0,
80,S1_t0,ambient,t0,sand,alpha-cyclodextrin,0.272727273,
80,S1_t0,ambient,t0,sand,glycogen,0.030637255,
80,S1_t0,ambient,t0,sand,D-Cellobiose,0,
80,S1_t0,ambient,t0,sand,alpha-D-Lactose,0.000551876,
80,S1_t0,ambient,t0,sand,Beta-Methyl-D-Glucoside,0,
80,S1_t0,ambient,t0,sand,D-xylose,0,
80,S1_t0,ambient,t0,sand,i-Erythritol,0,
80,S1_t0,ambient,t0,sand,D-Mannitol,0.504201681,
80,S1_t0,ambient,t0,sand,N-Acetyl-D-Glucosamine,0.418660287,
80,S1_t0,ambient,t0,sand,D-Glucosaminic Acid,0.421618205,
80,S1_t0,ambient,t0,sand,Glucose-1-Phosphate,0.173333333,
80,S1_t0,ambient,t0,sand,"D,L-alpha-Glycerol-Phosphate",0.386363636,
80,S1_t0,ambient,t0,sand,D-Galactonic Acid gamma-Lactone,0.386548913,
80,S1_t0,ambient,t0,sand,D-Galacturonic Acid ,0.032035176,
80,S1_t0,ambient,t0,sand,2-Hydroxy Benzoic Acid,0,
80,S1_t0,ambient,t0,sand,4-Hydroxy Benzoic Acid,0.450358852,
80,S1_t0,ambient,t0,sand,gamma-Hydroxybutyric Acid,0.554384018,
80,S1_t0,ambient,t0,sand,Itaconic Acid,0.01194354,
80,S1_t0,ambient,t0,sand,alpha-Ketobutyric Acid,0,
80,S1_t0,ambient,t0,sand,D-malic Acid,0.478371501,
80,S1_t0,ambient,t0,sand,L-Arginine,0.417019027,
80,S1_t0,ambient,t0,sand,L-Asparagine,1.005440158,
80,S1_t0,ambient,t0,sand,L-Phenylalanine,0.081050228,
80,S1_t0,ambient,t0,sand,L-Serine,0.302231237,
80,S1_t0,ambient,t0,sand,L-Theronine,0,
80,S1_t0,ambient,t0,sand,Glycyl-L-Glutamic Acid,0.041613316,
80,S1_t0,ambient,t0,sand,Phenylethyl-amine,0,
80,S1_t0,ambient,t0,sand,Putrescine,1.311435523,
81,S2_t0,ambient,t0,sand,water,0,
81,S2_t0,ambient,t0,sand,pyruvic acid methyl ester,0.833541147,
81,S2_t0,ambient,t0,sand,Tween 40,0.784974093,
81,S2_t0,ambient,t0,sand,Twen 80,0.685096154,
81,S2_t0,ambient,t0,sand,alpha-cyclodextrin,0.133819951,
81,S2_t0,ambient,t0,sand,glycogen,0.341645885,
81,S2_t0,ambient,t0,sand,D-Cellobiose,1.23337364,
81,S2_t0,ambient,t0,sand,alpha-D-Lactose,0.548766816,
81,S2_t0,ambient,t0,sand,Beta-Methyl-D-Glucoside,0.019607843,
81,S2_t0,ambient,t0,sand,D-xylose,0,
81,S2_t0,ambient,t0,sand,i-Erythritol,0.235884567,
81,S2_t0,ambient,t0,sand,D-Mannitol,0.971144749,
81,S2_t0,ambient,t0,sand,N-Acetyl-D-Glucosamine,0.177007299,
81,S2_t0,ambient,t0,sand,D-Glucosaminic Acid,0.506435006,
81,S2_t0,ambient,t0,sand,Glucose-1-Phosphate,0.18,
81,S2_t0,ambient,t0,sand,"D,L-alpha-Glycerol-Phosphate",0.358024691,
81,S2_t0,ambient,t0,sand,D-Galactonic Acid gamma-Lactone,0.301939058,
81,S2_t0,ambient,t0,sand,D-Galacturonic Acid ,1.095268542,
81,S2_t0,ambient,t0,sand,2-Hydroxy Benzoic Acid,0,
81,S2_t0,ambient,t0,sand,4-Hydroxy Benzoic Acid,0.091240876,
81,S2_t0,ambient,t0,sand,gamma-Hydroxybutyric Acid,0.527057497,
81,S2_t0,ambient,t0,sand,Itaconic Acid,0.734840132,
81,S2_t0,ambient,t0,sand,alpha-Ketobutyric Acid,0,
81,S2_t0,ambient,t0,sand,D-malic Acid,0.097150259,
81,S2_t0,ambient,t0,sand,L-Arginine,0.430793991,
81,S2_t0,ambient,t0,sand,L-Asparagine,1.017051153,
81,S2_t0,ambient,t0,sand,L-Phenylalanine,0.152552204,
81,S2_t0,ambient,t0,sand,L-Serine,0.489197531,
81,S2_t0,ambient,t0,sand,L-Theronine,0.17578125,
81,S2_t0,ambient,t0,sand,Glycyl-L-Glutamic Acid,0.565840939,
81,S2_t0,ambient,t0,sand,Phenylethyl-amine,0.018193225,
81,S2_t0,ambient,t0,sand,Putrescine,1.102015113,
82,S3_t0,ambient,t0,sand,water,0,
82,S3_t0,ambient,t0,sand,pyruvic acid methyl ester,0.639412998,
82,S3_t0,ambient,t0,sand,Tween 40,1.000729395,
82,S3_t0,ambient,t0,sand,Twen 80,0.824949698,
82,S3_t0,ambient,t0,sand,alpha-cyclodextrin,0.41128484,
82,S3_t0,ambient,t0,sand,glycogen,1.024458421,
82,S3_t0,ambient,t0,sand,D-Cellobiose,1.196488859,
82,S3_t0,ambient,t0,sand,alpha-D-Lactose,0.990689013,
82,S3_t0,ambient,t0,sand,Beta-Methyl-D-Glucoside,1.35775452,
82,S3_t0,ambient,t0,sand,D-xylose,1.051133062,
82,S3_t0,ambient,t0,sand,i-Erythritol,0.461646728,
82,S3_t0,ambient,t0,sand,D-Mannitol,0.925296239,
82,S3_t0,ambient,t0,sand,N-Acetyl-D-Glucosamine,1.144799456,
82,S3_t0,ambient,t0,sand,D-Glucosaminic Acid,1.010137581,
82,S3_t0,ambient,t0,sand,Glucose-1-Phosphate,2.62,
82,S3_t0,ambient,t0,sand,"D,L-alpha-Glycerol-Phosphate",0.947019868,
82,S3_t0,ambient,t0,sand,D-Galactonic Acid gamma-Lactone,0.897718332,
82,S3_t0,ambient,t0,sand,D-Galacturonic Acid ,0.930984903,
82,S3_t0,ambient,t0,sand,2-Hydroxy Benzoic Acid,0,
82,S3_t0,ambient,t0,sand,4-Hydroxy Benzoic Acid,0,
82,S3_t0,ambient,t0,sand,gamma-Hydroxybutyric Acid,0.976889444,
82,S3_t0,ambient,t0,sand,Itaconic Acid,0.875685558,
82,S3_t0,ambient,t0,sand,alpha-Ketobutyric Acid,1.08797654,
82,S3_t0,ambient,t0,sand,D-malic Acid,0.502552881,
82,S3_t0,ambient,t0,sand,L-Arginine,0.548196334,
82,S3_t0,ambient,t0,sand,L-Asparagine,1.05601318,
82,S3_t0,ambient,t0,sand,L-Phenylalanine,0.015473888,
82,S3_t0,ambient,t0,sand,L-Serine,0.974590627,
82,S3_t0,ambient,t0,sand,L-Theronine,0.043478261,
82,S3_t0,ambient,t0,sand,Glycyl-L-Glutamic Acid,0.22850845,
82,S3_t0,ambient,t0,sand,Phenylethyl-amine,0.949331457,
82,S3_t0,ambient,t0,sand,Putrescine,1.549114332,
